userid;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
866;02-Feb-2019 00:22:29;02-Feb-2019 02:48:50;02-Feb-2019 01:22:29;02-Feb-2019 03:48:50;u151707s;Notary
866;02-Feb-2019 03:10:50;02-Feb-2019 03:28:10;02-Feb-2019 04:10:50;02-Feb-2019 04:28:10;u151707s;Notary
866;02-Feb-2019 03:45:50;02-Feb-2019 03:55:10;02-Feb-2019 04:45:50;02-Feb-2019 04:55:10;u151707s;Notary
866;02-Feb-2019 04:23:30;02-Feb-2019 04:34:50;02-Feb-2019 05:23:30;02-Feb-2019 05:34:50;u151707s;Notary
866;02-Feb-2019 04:46:40;02-Feb-2019 04:53:10;02-Feb-2019 05:46:40;02-Feb-2019 05:53:10;u151707s;Notary
866;02-Feb-2019 04:54:23;02-Feb-2019 05:10:23;02-Feb-2019 05:54:23;02-Feb-2019 06:10:23;u151707t;Notary
866;02-Feb-2019 05:25:23;02-Feb-2019 05:39:23;02-Feb-2019 06:25:23;02-Feb-2019 06:39:23;u151707s;Notary
866;02-Feb-2019 05:46:03;02-Feb-2019 06:09:03;02-Feb-2019 06:46:03;02-Feb-2019 07:09:03;u151707s;Notary
866;02-Feb-2019 06:25:23;02-Feb-2019 06:50:03;02-Feb-2019 07:25:23;02-Feb-2019 07:50:03;u151707s;Notary
866;02-Feb-2019 06:54:03;02-Feb-2019 08:09:52;02-Feb-2019 07:54:03;02-Feb-2019 09:09:52;u151707s;Notary
866;02-Feb-2019 11:00:10;02-Feb-2019 11:59:50;02-Feb-2019 12:00:10;02-Feb-2019 12:59:50;u15159zr;General College & University
866;02-Feb-2019 14:15:10;02-Feb-2019 16:03:46;02-Feb-2019 15:15:10;02-Feb-2019 17:03:46;u1515dph;Fraternity House
866;02-Feb-2019 16:38:06;02-Feb-2019 16:51:26;02-Feb-2019 17:38:06;02-Feb-2019 17:51:26;u1515djy;College Academic Building
866;02-Feb-2019 17:35:09;02-Feb-2019 17:40:46;02-Feb-2019 18:35:09;02-Feb-2019 18:40:46;u151707s;Notary
866;02-Feb-2019 17:59:26;02-Feb-2019 18:04:26;02-Feb-2019 18:59:26;02-Feb-2019 19:04:26;u151707s;Notary
866;02-Feb-2019 18:05:06;02-Feb-2019 18:12:46;02-Feb-2019 19:05:06;02-Feb-2019 19:12:46;u151707s;Hotel Bar
866;02-Feb-2019 19:20:39;02-Feb-2019 20:18:23;02-Feb-2019 20:20:39;02-Feb-2019 21:18:23;u1516byq;Pizza Place
866;02-Feb-2019 20:45:43;02-Feb-2019 21:12:23;02-Feb-2019 21:45:43;02-Feb-2019 22:12:23;u151707s;Notary
866;02-Feb-2019 21:13:23;02-Feb-2019 21:23:23;02-Feb-2019 22:13:23;02-Feb-2019 22:23:23;u151707s;Notary
866;02-Feb-2019 21:25:23;03-Feb-2019 01:32:16;02-Feb-2019 22:25:23;03-Feb-2019 02:32:16;u151707s;Notary
866;03-Feb-2019 01:38:23;03-Feb-2019 01:48:16;03-Feb-2019 02:38:23;03-Feb-2019 02:48:16;u151707s;Notary
866;03-Feb-2019 02:21:36;03-Feb-2019 02:33:56;03-Feb-2019 03:21:36;03-Feb-2019 03:33:56;u151707t;Notary
866;03-Feb-2019 02:38:16;03-Feb-2019 02:43:36;03-Feb-2019 03:38:16;03-Feb-2019 03:43:36;u151707s;Notary
866;03-Feb-2019 02:48:56;03-Feb-2019 03:09:16;03-Feb-2019 03:48:56;03-Feb-2019 04:09:16;u151707t;Notary
866;03-Feb-2019 03:43:56;03-Feb-2019 04:17:56;03-Feb-2019 04:43:56;03-Feb-2019 05:17:56;u151707s;Notary
866;03-Feb-2019 04:41:56;03-Feb-2019 05:06:36;03-Feb-2019 05:41:56;03-Feb-2019 06:06:36;u151707s;Notary
866;03-Feb-2019 05:19:16;03-Feb-2019 05:29:16;03-Feb-2019 06:19:16;03-Feb-2019 06:29:16;u151707t;Notary
866;03-Feb-2019 05:38:56;03-Feb-2019 06:00:56;03-Feb-2019 06:38:56;03-Feb-2019 07:00:56;u151707s;Notary
866;03-Feb-2019 06:31:36;03-Feb-2019 06:38:16;03-Feb-2019 07:31:36;03-Feb-2019 07:38:16;u151707s;Notary
866;03-Feb-2019 06:44:36;03-Feb-2019 06:55:36;03-Feb-2019 07:44:36;03-Feb-2019 07:55:36;u151707m;Notary
866;03-Feb-2019 06:56:36;03-Feb-2019 07:53:54;03-Feb-2019 07:56:36;03-Feb-2019 08:53:54;u151707s;Notary
866;03-Feb-2019 08:05:11;03-Feb-2019 08:13:31;03-Feb-2019 09:05:11;03-Feb-2019 09:13:31;u15170m2;Conference Room
866;03-Feb-2019 08:44:31;03-Feb-2019 13:31:06;03-Feb-2019 09:44:31;03-Feb-2019 14:31:06;u15159zw;University
866;03-Feb-2019 19:27:41;03-Feb-2019 19:55:49;03-Feb-2019 20:27:41;03-Feb-2019 20:55:49;u0u67dn2;College Library
866;03-Feb-2019 23:05:21;03-Feb-2019 23:14:21;04-Feb-2019 00:05:21;04-Feb-2019 00:14:21;u0u67dn8;Health & Beauty Service
866;03-Feb-2019 23:22:01;03-Feb-2019 23:38:21;04-Feb-2019 00:22:01;04-Feb-2019 00:38:21;u0u67dn8;Health & Beauty Service
866;04-Feb-2019 00:04:01;04-Feb-2019 00:34:41;04-Feb-2019 01:04:01;04-Feb-2019 01:34:41;u0u679yx;Health & Beauty Service
866;04-Feb-2019 00:38:41;04-Feb-2019 00:44:01;04-Feb-2019 01:38:41;04-Feb-2019 01:44:01;u0u679yx;Health & Beauty Service
866;04-Feb-2019 00:54:52;04-Feb-2019 01:01:01;04-Feb-2019 01:54:52;04-Feb-2019 02:01:01;u0u67dn8;College Library
866;04-Feb-2019 01:15:41;04-Feb-2019 01:30:01;04-Feb-2019 02:15:41;04-Feb-2019 02:30:01;u0u67dn2;College Library
866;04-Feb-2019 01:41:18;04-Feb-2019 01:48:21;04-Feb-2019 02:41:18;04-Feb-2019 02:48:21;u0u67dn2;College Library
866;04-Feb-2019 01:51:01;04-Feb-2019 02:10:38;04-Feb-2019 02:51:01;04-Feb-2019 03:10:38;u0u67dn8;College Library
866;04-Feb-2019 02:19:21;04-Feb-2019 02:27:28;04-Feb-2019 03:19:21;04-Feb-2019 03:27:28;u0u67dn8;Health & Beauty Service
866;04-Feb-2019 02:29:39;04-Feb-2019 02:51:08;04-Feb-2019 03:29:39;04-Feb-2019 03:51:08;u0u67dn8;College Library
866;04-Feb-2019 03:18:28;04-Feb-2019 03:25:19;04-Feb-2019 04:18:28;04-Feb-2019 04:25:19;u0u67dn8;College Library
866;04-Feb-2019 04:10:08;04-Feb-2019 04:32:28;04-Feb-2019 05:10:08;04-Feb-2019 05:32:28;u0u67dn2;Health & Beauty Service
866;04-Feb-2019 04:43:28;04-Feb-2019 04:53:08;04-Feb-2019 05:43:28;04-Feb-2019 05:53:08;u0u67dn2;College Library
866;04-Feb-2019 04:53:48;04-Feb-2019 05:01:28;04-Feb-2019 05:53:48;04-Feb-2019 06:01:28;u0u67dn2;College Library
866;04-Feb-2019 05:04:24;04-Feb-2019 05:12:48;04-Feb-2019 06:04:24;04-Feb-2019 06:12:48;u0u67dn8;Health & Beauty Service
866;04-Feb-2019 05:19:45;04-Feb-2019 05:30:28;04-Feb-2019 06:19:45;04-Feb-2019 06:30:28;u0u67dn8;Health & Beauty Service
866;04-Feb-2019 05:31:08;04-Feb-2019 05:53:28;04-Feb-2019 06:31:08;04-Feb-2019 06:53:28;u0u67dn8;College Library
866;04-Feb-2019 06:21:08;04-Feb-2019 06:38:12;04-Feb-2019 07:21:08;04-Feb-2019 07:38:12;u0u67dn2;Health & Beauty Service
866;04-Feb-2019 06:41:52;04-Feb-2019 07:32:12;04-Feb-2019 07:41:52;04-Feb-2019 08:32:12;u0u67dn2;Health & Beauty Service
866;04-Feb-2019 08:15:52;04-Feb-2019 08:25:32;04-Feb-2019 09:15:52;04-Feb-2019 09:25:32;u0u6k7ks;Miscellaneous Shop
866;04-Feb-2019 08:27:52;04-Feb-2019 08:39:32;04-Feb-2019 09:27:52;04-Feb-2019 09:39:32;u0u6k7km;Clothing Store
866;04-Feb-2019 09:04:52;04-Feb-2019 09:56:06;04-Feb-2019 10:04:52;04-Feb-2019 10:56:06;u0u6k7ks;Miscellaneous Shop
866;04-Feb-2019 10:07:46;04-Feb-2019 10:15:26;04-Feb-2019 11:07:46;04-Feb-2019 11:15:26;u0u6k7eb;Electronics Store
866;04-Feb-2019 10:26:46;04-Feb-2019 10:34:06;04-Feb-2019 11:26:46;04-Feb-2019 11:34:06;u0u6k7eb;Electronics Store
866;04-Feb-2019 10:37:26;04-Feb-2019 10:42:46;04-Feb-2019 11:37:26;04-Feb-2019 11:42:46;u0u6k7eb;Clothing Store
866;04-Feb-2019 10:55:06;04-Feb-2019 11:06:06;04-Feb-2019 11:55:06;04-Feb-2019 12:06:06;u0u6k7eb;Corporate Cafeteria
866;04-Feb-2019 12:50:06;04-Feb-2019 13:42:52;04-Feb-2019 13:50:06;04-Feb-2019 14:42:52;u0u6k7ke;Miscellaneous Shop
866;04-Feb-2019 13:54:59;04-Feb-2019 14:21:59;04-Feb-2019 14:54:59;04-Feb-2019 15:21:59;u0u6k7ke;Miscellaneous Shop
866;04-Feb-2019 14:22:36;04-Feb-2019 15:23:09;04-Feb-2019 15:22:36;04-Feb-2019 16:23:09;u0u6k7ke;Miscellaneous Shop
866;04-Feb-2019 15:35:20;04-Feb-2019 15:43:19;04-Feb-2019 16:35:20;04-Feb-2019 16:43:19;u0u6k7m4;Shoe Store
866;04-Feb-2019 15:43:59;04-Feb-2019 16:26:59;04-Feb-2019 16:43:59;04-Feb-2019 17:26:59;u0u6k7m4;Shoe Store
866;04-Feb-2019 16:33:19;04-Feb-2019 16:42:19;04-Feb-2019 17:33:19;04-Feb-2019 17:42:19;u0u6k7m4;Shoe Store
866;04-Feb-2019 17:19:50;04-Feb-2019 18:03:50;04-Feb-2019 18:19:50;04-Feb-2019 19:03:50;u0u6k7ke;Miscellaneous Shop
866;04-Feb-2019 18:56:50;04-Feb-2019 22:26:16;04-Feb-2019 19:56:50;04-Feb-2019 23:26:16;u0u67dn2;Health & Beauty Service
866;05-Feb-2019 00:13:10;05-Feb-2019 00:23:50;05-Feb-2019 01:13:10;05-Feb-2019 01:23:50;u0u679yx;Health & Beauty Service
866;05-Feb-2019 05:22:49;05-Feb-2019 06:04:09;05-Feb-2019 06:22:49;05-Feb-2019 07:04:09;u0u67dn2;College Library
866;05-Feb-2019 06:33:18;05-Feb-2019 07:26:18;05-Feb-2019 07:33:18;05-Feb-2019 08:26:18;u0u67dn2;Health & Beauty Service
866;05-Feb-2019 08:19:38;05-Feb-2019 08:31:38;05-Feb-2019 09:19:38;05-Feb-2019 09:31:38;u0u6k7kv;Salon / Barbershop
866;05-Feb-2019 08:33:38;05-Feb-2019 08:48:58;05-Feb-2019 09:33:38;05-Feb-2019 09:48:58;u0u6k7kv;Salon / Barbershop
866;05-Feb-2019 08:51:58;05-Feb-2019 09:00:20;05-Feb-2019 09:51:58;05-Feb-2019 10:00:20;u0u6k7kv;Salon / Barbershop
866;05-Feb-2019 10:53:59;05-Feb-2019 10:59:14;05-Feb-2019 11:53:59;05-Feb-2019 11:59:14;u0u6k7ky;Jewelry Store
866;05-Feb-2019 12:09:49;05-Feb-2019 13:12:35;05-Feb-2019 13:09:49;05-Feb-2019 14:12:35;u0u6k7ks;Miscellaneous Shop
866;05-Feb-2019 13:58:18;05-Feb-2019 14:54:17;05-Feb-2019 14:58:18;05-Feb-2019 15:54:17;u0u6k7kt;Dessert Shop
866;05-Feb-2019 14:55:57;05-Feb-2019 15:35:30;05-Feb-2019 15:55:57;05-Feb-2019 16:35:30;u0u6k7ke;Miscellaneous Shop
866;05-Feb-2019 15:59:13;05-Feb-2019 16:31:33;05-Feb-2019 16:59:13;05-Feb-2019 17:31:33;u0u6k7ks;Miscellaneous Shop
866;05-Feb-2019 16:36:13;05-Feb-2019 17:01:33;05-Feb-2019 17:36:13;05-Feb-2019 18:01:33;u0u6k7ks;Salon / Barbershop
866;05-Feb-2019 17:06:33;05-Feb-2019 17:11:39;05-Feb-2019 18:06:33;05-Feb-2019 18:11:39;u0u6k7kn;Candy Store
866;05-Feb-2019 17:46:13;05-Feb-2019 22:16:42;05-Feb-2019 18:46:13;05-Feb-2019 23:16:42;u0u67dn2;Health & Beauty Service
866;05-Feb-2019 23:16:42;05-Feb-2019 23:35:22;06-Feb-2019 00:16:42;06-Feb-2019 00:35:22;u0u67dn2;Health & Beauty Service
866;05-Feb-2019 23:36:42;05-Feb-2019 23:42:42;06-Feb-2019 00:36:42;06-Feb-2019 00:42:42;u0u67dn8;College Library
866;05-Feb-2019 23:44:02;06-Feb-2019 00:49:22;06-Feb-2019 00:44:02;06-Feb-2019 01:49:22;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 01:22:22;06-Feb-2019 01:51:42;06-Feb-2019 02:22:22;06-Feb-2019 02:51:42;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 02:19:10;06-Feb-2019 02:31:50;06-Feb-2019 03:19:10;06-Feb-2019 03:31:50;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 02:32:50;06-Feb-2019 02:42:10;06-Feb-2019 03:32:50;06-Feb-2019 03:42:10;u0u67dn8;College Library
866;06-Feb-2019 02:43:50;06-Feb-2019 03:00:50;06-Feb-2019 03:43:50;06-Feb-2019 04:00:50;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 03:06:10;06-Feb-2019 04:08:30;06-Feb-2019 04:06:10;06-Feb-2019 05:08:30;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 04:27:50;06-Feb-2019 04:40:10;06-Feb-2019 05:27:50;06-Feb-2019 05:40:10;u0u67dn2;College Library
866;06-Feb-2019 04:57:50;06-Feb-2019 05:08:50;06-Feb-2019 05:57:50;06-Feb-2019 06:08:50;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 05:33:48;06-Feb-2019 05:42:44;06-Feb-2019 06:33:48;06-Feb-2019 06:42:44;u0u67dn3;College Library
866;06-Feb-2019 06:01:59;06-Feb-2019 06:15:59;06-Feb-2019 07:01:59;06-Feb-2019 07:15:59;u0u67dn2;College Library
866;06-Feb-2019 06:17:19;06-Feb-2019 07:16:39;06-Feb-2019 07:17:19;06-Feb-2019 08:16:39;u0u67dn2;Health & Beauty Service
866;06-Feb-2019 08:22:59;06-Feb-2019 08:30:19;06-Feb-2019 09:22:59;06-Feb-2019 09:30:19;u0u6k7ks;Miscellaneous Shop
866;06-Feb-2019 08:33:19;06-Feb-2019 09:37:39;06-Feb-2019 09:33:19;06-Feb-2019 10:37:39;u0u6k7ks;Miscellaneous Shop
866;06-Feb-2019 09:44:39;06-Feb-2019 09:58:16;06-Feb-2019 10:44:39;06-Feb-2019 10:58:16;u0u6k7kv;Travel Agency
866;06-Feb-2019 12:46:55;06-Feb-2019 13:03:12;06-Feb-2019 13:46:55;06-Feb-2019 14:03:12;u0u6k7eb;Electronics Store
866;06-Feb-2019 13:32:45;06-Feb-2019 15:54:33;06-Feb-2019 14:32:45;06-Feb-2019 16:54:33;u0u6k7ks;Miscellaneous Shop
866;06-Feb-2019 16:23:13;06-Feb-2019 17:31:58;06-Feb-2019 17:23:13;06-Feb-2019 18:31:58;u0u6k7ke;Miscellaneous Shop
866;06-Feb-2019 17:32:38;06-Feb-2019 17:55:38;06-Feb-2019 18:32:38;06-Feb-2019 18:55:38;u0u6k7ks;Miscellaneous Shop
866;06-Feb-2019 18:38:15;06-Feb-2019 21:43:29;06-Feb-2019 19:38:15;06-Feb-2019 22:43:29;u0u67dn2;Health & Beauty Service
866;07-Feb-2019 01:50:47;07-Feb-2019 02:09:07;07-Feb-2019 02:50:47;07-Feb-2019 03:09:07;u0u67dn2;College Library
866;07-Feb-2019 02:11:39;07-Feb-2019 02:50:07;07-Feb-2019 03:11:39;07-Feb-2019 03:50:07;u0u67dn8;Health & Beauty Service
866;07-Feb-2019 04:22:07;07-Feb-2019 05:11:28;07-Feb-2019 05:22:07;07-Feb-2019 06:11:28;u0u67dn2;Health & Beauty Service
868;start_utc;stop_utc;start_local;stop_local;geohash;closest_category_name
868;25-Jan-2019 20:58:48;25-Jan-2019 21:13:08;25-Jan-2019 21:58:48;25-Jan-2019 22:13:08;u36rcwgn;Playground
868;25-Jan-2019 21:13:26;25-Jan-2019 21:42:08;25-Jan-2019 22:13:26;25-Jan-2019 22:42:08;u36rcwgn;Playground
868;25-Jan-2019 21:46:08;25-Jan-2019 22:32:48;25-Jan-2019 22:46:08;25-Jan-2019 23:32:48;u36rcwgn;Playground
868;25-Jan-2019 22:33:08;25-Jan-2019 22:40:08;25-Jan-2019 23:33:08;25-Jan-2019 23:40:08;u36rcwgn;Playground
868;25-Jan-2019 22:49:48;25-Jan-2019 22:59:11;25-Jan-2019 23:49:48;25-Jan-2019 23:59:11;u36rcwgn;Playground
868;25-Jan-2019 23:13:28;25-Jan-2019 23:40:08;26-Jan-2019 00:13:28;26-Jan-2019 00:40:08;u36rcwfy;Playground
868;25-Jan-2019 23:54:08;26-Jan-2019 00:03:36;26-Jan-2019 00:54:08;26-Jan-2019 01:03:36;u36rcwgn;Playground
868;26-Jan-2019 00:43:08;26-Jan-2019 01:26:18;26-Jan-2019 01:43:08;26-Jan-2019 02:26:18;u36rcwgn;Playground
868;26-Jan-2019 01:31:58;26-Jan-2019 01:39:38;26-Jan-2019 02:31:58;26-Jan-2019 02:39:38;u36rcwgn;Playground
868;26-Jan-2019 01:49:58;26-Jan-2019 01:55:38;26-Jan-2019 02:49:58;26-Jan-2019 02:55:38;u36rcwgn;Playground
868;26-Jan-2019 03:37:18;26-Jan-2019 03:42:58;26-Jan-2019 04:37:18;26-Jan-2019 04:42:58;u36rcwgn;Playground
868;26-Jan-2019 04:28:56;26-Jan-2019 04:40:58;26-Jan-2019 05:28:56;26-Jan-2019 05:40:58;u36rcwgn;Playground
868;26-Jan-2019 04:51:38;26-Jan-2019 04:58:02;26-Jan-2019 05:51:38;26-Jan-2019 05:58:02;u36rcwgn;Playground
868;26-Jan-2019 05:01:07;26-Jan-2019 05:12:31;26-Jan-2019 06:01:07;26-Jan-2019 06:12:31;u36rcwgn;Playground
868;26-Jan-2019 07:40:31;26-Jan-2019 07:52:03;26-Jan-2019 08:40:31;26-Jan-2019 08:52:03;u36rcwgn;Playground
868;26-Jan-2019 07:59:31;26-Jan-2019 08:05:31;26-Jan-2019 08:59:31;26-Jan-2019 09:05:31;u36rcwgn;Playground
868;26-Jan-2019 08:30:51;26-Jan-2019 09:06:30;26-Jan-2019 09:30:51;26-Jan-2019 10:06:30;u36rcwgn;Playground
868;26-Jan-2019 09:18:10;26-Jan-2019 09:32:50;26-Jan-2019 10:18:10;26-Jan-2019 10:32:50;u36rcwgn;Playground
868;26-Jan-2019 10:29:30;26-Jan-2019 11:04:50;26-Jan-2019 11:29:30;26-Jan-2019 12:04:50;u36rcwgn;Playground
868;26-Jan-2019 11:05:10;26-Jan-2019 11:15:10;26-Jan-2019 12:05:10;26-Jan-2019 12:15:10;u36rcwgn;Playground
868;26-Jan-2019 13:04:39;26-Jan-2019 15:44:16;26-Jan-2019 14:04:39;26-Jan-2019 16:44:16;u36rcwgn;Playground
868;26-Jan-2019 16:11:59;26-Jan-2019 16:18:59;26-Jan-2019 17:11:59;26-Jan-2019 17:18:59;u36rcwgn;Playground
868;26-Jan-2019 17:32:03;26-Jan-2019 17:37:03;26-Jan-2019 18:32:03;26-Jan-2019 18:37:03;u36rcwgn;Playground
868;26-Jan-2019 17:37:54;26-Jan-2019 19:19:23;26-Jan-2019 18:37:54;26-Jan-2019 20:19:23;u36rcwgn;Playground
868;26-Jan-2019 20:30:43;26-Jan-2019 20:39:46;26-Jan-2019 21:30:43;26-Jan-2019 21:39:46;u36rcwgn;Playground
868;26-Jan-2019 21:38:14;27-Jan-2019 02:25:02;26-Jan-2019 22:38:14;27-Jan-2019 03:25:02;u36rcwgn;Playground
868;27-Jan-2019 02:29:22;27-Jan-2019 03:21:02;27-Jan-2019 03:29:22;27-Jan-2019 04:21:02;u36rcwgn;Playground
868;27-Jan-2019 03:21:42;27-Jan-2019 08:42:58;27-Jan-2019 04:21:42;27-Jan-2019 09:42:58;u36rcwgn;Playground
868;27-Jan-2019 09:47:41;27-Jan-2019 10:01:01;27-Jan-2019 10:47:41;27-Jan-2019 11:01:01;u36rcwgn;Playground
868;27-Jan-2019 10:08:21;27-Jan-2019 10:26:41;27-Jan-2019 11:08:21;27-Jan-2019 11:26:41;u36rcwgn;Playground
868;27-Jan-2019 10:28:41;27-Jan-2019 10:48:21;27-Jan-2019 11:28:41;27-Jan-2019 11:48:21;u36rcwgn;Playground
868;27-Jan-2019 10:56:41;27-Jan-2019 11:24:01;27-Jan-2019 11:56:41;27-Jan-2019 12:24:01;u36rcwgn;Playground
868;27-Jan-2019 11:31:41;27-Jan-2019 11:44:34;27-Jan-2019 12:31:41;27-Jan-2019 12:44:34;u36rcwgn;Playground
868;27-Jan-2019 11:47:16;27-Jan-2019 12:01:21;27-Jan-2019 12:47:16;27-Jan-2019 13:01:21;u36rcwgn;Playground
868;27-Jan-2019 12:07:19;27-Jan-2019 12:32:21;27-Jan-2019 13:07:19;27-Jan-2019 13:32:21;u36rcwgn;Playground
868;27-Jan-2019 12:35:41;27-Jan-2019 13:11:12;27-Jan-2019 13:35:41;27-Jan-2019 14:11:12;u36rcwgn;Playground
868;27-Jan-2019 15:09:43;27-Jan-2019 15:16:12;27-Jan-2019 16:09:43;27-Jan-2019 16:16:12;u36rcwgn;Playground
868;27-Jan-2019 15:23:32;27-Jan-2019 15:57:41;27-Jan-2019 16:23:32;27-Jan-2019 16:57:41;u36rcwgn;Playground
868;27-Jan-2019 16:20:32;27-Jan-2019 16:28:52;27-Jan-2019 17:20:32;27-Jan-2019 17:28:52;u36rcwgn;Playground
868;27-Jan-2019 19:20:28;27-Jan-2019 20:35:28;27-Jan-2019 20:20:28;27-Jan-2019 21:35:28;u36rcwgn;Playground
868;27-Jan-2019 20:44:48;27-Jan-2019 21:14:08;27-Jan-2019 21:44:48;27-Jan-2019 22:14:08;u36rcwgn;Playground
868;27-Jan-2019 22:41:08;27-Jan-2019 22:55:08;27-Jan-2019 23:41:08;27-Jan-2019 23:55:08;u36rcwgn;Playground
868;28-Jan-2019 00:12:36;28-Jan-2019 00:23:25;28-Jan-2019 01:12:36;28-Jan-2019 01:23:25;u36rcwgn;Playground
868;28-Jan-2019 01:51:36;28-Jan-2019 01:59:06;28-Jan-2019 02:51:36;28-Jan-2019 02:59:06;u36rcwfy;Playground
868;28-Jan-2019 03:00:36;28-Jan-2019 03:05:36;28-Jan-2019 04:00:36;28-Jan-2019 04:05:36;u36rcwfy;Playground
868;28-Jan-2019 04:08:15;28-Jan-2019 04:14:15;28-Jan-2019 05:08:15;28-Jan-2019 05:14:15;u36rcwgn;Playground
868;28-Jan-2019 06:06:35;28-Jan-2019 06:14:15;28-Jan-2019 07:06:35;28-Jan-2019 07:14:15;u36rcwgn;Playground
868;28-Jan-2019 08:36:45;28-Jan-2019 08:49:45;28-Jan-2019 09:36:45;28-Jan-2019 09:49:45;u36rgr02;Government Building
868;28-Jan-2019 09:21:05;28-Jan-2019 09:27:05;28-Jan-2019 10:21:05;28-Jan-2019 10:27:05;u36rgr0d;Government Building
868;28-Jan-2019 09:35:22;28-Jan-2019 09:43:45;28-Jan-2019 10:35:22;28-Jan-2019 10:43:45;u36rgr09;Government Building
868;28-Jan-2019 10:12:25;28-Jan-2019 10:29:25;28-Jan-2019 11:12:25;28-Jan-2019 11:29:25;u36rgr09;Government Building
868;28-Jan-2019 10:55:25;28-Jan-2019 11:04:05;28-Jan-2019 11:55:25;28-Jan-2019 12:04:05;u36rgr09;Government Building
868;28-Jan-2019 11:23:58;28-Jan-2019 11:49:58;28-Jan-2019 12:23:58;28-Jan-2019 12:49:58;u36rgr09;Government Building
868;28-Jan-2019 14:57:58;28-Jan-2019 15:06:38;28-Jan-2019 15:57:58;28-Jan-2019 16:06:38;u36rcwgn;Playground
868;28-Jan-2019 15:19:18;28-Jan-2019 15:24:40;28-Jan-2019 16:19:18;28-Jan-2019 16:24:40;u36rcwfy;Playground
868;28-Jan-2019 16:20:40;28-Jan-2019 16:38:40;28-Jan-2019 17:20:40;28-Jan-2019 17:38:40;u36rcwgn;Playground
868;28-Jan-2019 18:53:28;28-Jan-2019 19:02:00;28-Jan-2019 19:53:28;28-Jan-2019 20:02:00;u36rcwgn;Playground
868;28-Jan-2019 20:44:52;28-Jan-2019 21:56:52;28-Jan-2019 21:44:52;28-Jan-2019 22:56:52;u36rcwgn;Playground
868;28-Jan-2019 22:04:12;28-Jan-2019 22:22:12;28-Jan-2019 23:04:12;28-Jan-2019 23:22:12;u36rcwgn;Playground
868;28-Jan-2019 22:49:31;28-Jan-2019 22:54:52;28-Jan-2019 23:49:31;28-Jan-2019 23:54:52;u36rcwgn;Playground
868;29-Jan-2019 00:49:04;29-Jan-2019 00:57:30;29-Jan-2019 01:49:04;29-Jan-2019 01:57:30;u36rcwgn;Playground
868;29-Jan-2019 01:31:24;29-Jan-2019 01:39:24;29-Jan-2019 02:31:24;29-Jan-2019 02:39:24;u36rcwgn;Playground
868;29-Jan-2019 01:50:04;29-Jan-2019 01:55:24;29-Jan-2019 02:50:04;29-Jan-2019 02:55:24;u36rcwfv;Playground
868;25-Jan-2019 21:13:26;25-Jan-2019 21:42:08;25-Jan-2019 22:13:26;25-Jan-2019 22:42:08;u36rcwgn;Playground
868;25-Jan-2019 21:46:08;25-Jan-2019 22:32:48;25-Jan-2019 22:46:08;25-Jan-2019 23:32:48;u36rcwgn;Playground
868;25-Jan-2019 22:33:08;25-Jan-2019 22:40:08;25-Jan-2019 23:33:08;25-Jan-2019 23:40:08;u36rcwgn;Playground
868;25-Jan-2019 22:49:48;25-Jan-2019 22:59:11;25-Jan-2019 23:49:48;25-Jan-2019 23:59:11;u36rcwgn;Playground
868;25-Jan-2019 23:13:28;25-Jan-2019 23:40:08;26-Jan-2019 00:13:28;26-Jan-2019 00:40:08;u36rcwfy;Playground
868;25-Jan-2019 23:54:08;26-Jan-2019 00:04:48;26-Jan-2019 00:54:08;26-Jan-2019 01:04:48;u36rcwgn;Playground
868;26-Jan-2019 00:43:08;26-Jan-2019 01:26:08;26-Jan-2019 01:43:08;26-Jan-2019 02:26:08;u36rcwgn;Playground
868;26-Jan-2019 01:32:08;26-Jan-2019 01:49:48;26-Jan-2019 02:32:08;26-Jan-2019 02:49:48;u36rcwgn;Playground
868;26-Jan-2019 01:50:03;26-Jan-2019 01:55:48;26-Jan-2019 02:50:03;26-Jan-2019 02:55:48;u36rcwgn;Playground
868;26-Jan-2019 02:01:27;26-Jan-2019 02:08:28;26-Jan-2019 03:01:27;26-Jan-2019 03:08:28;u36rcwgn;Playground
868;26-Jan-2019 03:07:08;26-Jan-2019 03:20:28;26-Jan-2019 04:07:08;26-Jan-2019 04:20:28;u36rcwgn;Playground
868;26-Jan-2019 03:37:20;26-Jan-2019 03:43:08;26-Jan-2019 04:37:20;26-Jan-2019 04:43:08;u36rcwgn;Playground
868;26-Jan-2019 03:46:48;26-Jan-2019 03:55:08;26-Jan-2019 04:46:48;26-Jan-2019 04:55:08;u36rcwgn;Playground
868;26-Jan-2019 04:10:08;26-Jan-2019 04:15:52;26-Jan-2019 05:10:08;26-Jan-2019 05:15:52;u36rcwgn;Playground
868;26-Jan-2019 04:28:48;26-Jan-2019 04:40:57;26-Jan-2019 05:28:48;26-Jan-2019 05:40:57;u36rcwgn;Playground
