userid;utc_timestamp;utc_offset;geohash;counts;steps;biking;downstairs;jogging;sitting;standing;upstairs;walking
863;26-Jan-2019 08:10:00;+01:00;u3tjks;72;0;0;0;0;600;0;0;0
863;26-Jan-2019 08:20:00;+01:00;u3tjks;74;0;0;0;0;600;0;0;0
863;26-Jan-2019 08:30:00;+01:00;u3tjks;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 08:40:00;+01:00;u3tjks;76;0;0;0;0;600;0;0;0
863;26-Jan-2019 08:50:00;+01:00;u3tjks;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:00:00;+01:00;u3tjks;84;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:10:00;+01:00;u3tjks;73;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:20:00;+01:00;u3tjks;73;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:30:00;+01:00;u3tjks;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:40:00;+01:00;u3tjks;74;0;0;0;0;600;0;0;0
863;26-Jan-2019 09:50:00;+01:00;u3tjks;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 10:00:00;+01:00;u3tjks;75;0;0;0;0;600;0;0;0
863;26-Jan-2019 10:10:00;+01:00;u3tjks;73;0;0;0;0;600;0;0;0
863;26-Jan-2019 10:20:00;+01:00;u3tjks;75;0;0;0;0;600;0;0;0
863;26-Jan-2019 10:30:00;+01:00;u3tjks;2944;73;69;0;0;531;0;0;0
863;26-Jan-2019 10:40:00;+01:00;u3tjks;917;0;2;0;0;598;0;0;0
863;26-Jan-2019 10:50:00;+01:00;u3tjks;538;0;0;0;0;580;0;0;0
863;26-Jan-2019 11:00:00;+01:00;u3tjkk;110;0;0;0;0;600;0;0;0
863;26-Jan-2019 11:10:00;+01:00;u3tjkk;111;0;0;0;0;600;0;0;0
863;26-Jan-2019 11:20:00;+01:00;u3tjks;108;0;0;0;0;600;0;0;0
863;26-Jan-2019 11:30:00;+01:00;u3tjks;111;0;0;0;0;600;0;0;0
863;26-Jan-2019 11:40:00;+01:00;u3tjks;110;0;0;0;0;600;0;0;0
863;26-Jan-2019 11:50:00;+01:00;u3tjks;628;2;0;0;0;578;0;0;0
863;26-Jan-2019 12:00:00;+01:00;u3tjkk;1921;11;0;30;0;570;0;0;0
863;26-Jan-2019 12:10:00;+01:00;u3tjks;1004;9;14;0;0;586;0;0;0
863;26-Jan-2019 12:20:00;+01:00;u3tjkk;87;0;0;0;0;600;0;0;0
863;26-Jan-2019 12:30:00;+01:00;u3tjks;93;0;0;0;0;600;0;0;0
863;26-Jan-2019 12:40:00;+01:00;u3tjkk;84;0;0;0;0;600;0;0;0
863;26-Jan-2019 12:50:00;+01:00;u3tjks;15;0;0;0;0;95;0;0;0
863;26-Jan-2019 13:00:00;+01:00;u3tjks;581;0;0;0;0;267;20;0;0
863;26-Jan-2019 13:10:00;+01:00;u3tjks;79;0;0;0;0;600;0;0;0
863;26-Jan-2019 13:20:00;+01:00;u3tjks;68;0;0;0;0;600;0;0;0
863;26-Jan-2019 13:30:00;+01:00;u3tjks;67;0;0;0;0;600;0;0;0
863;26-Jan-2019 13:40:00;+01:00;u3tjks;67;0;0;0;0;600;0;0;0
863;26-Jan-2019 13:50:00;+01:00;u3tjks;1104;18;0;0;0;600;0;0;0
863;26-Jan-2019 14:00:00;+01:00;u3tjks;67;0;0;0;0;600;0;0;0
863;26-Jan-2019 14:10:00;+01:00;u3tjks;66;0;0;0;0;600;0;0;0
863;26-Jan-2019 14:20:00;+01:00;u3tjks;392;0;0;0;0;600;0;0;0
863;26-Jan-2019 14:30:00;+01:00;u3tjkk;68;0;0;0;0;600;0;0;0
863;26-Jan-2019 14:40:00;+01:00;u3tjkk;305;0;0;0;0;600;0;0;0
863;26-Jan-2019 14:50:00;+01:00;u3tjkk;254;3;0;0;0;600;0;0;0
863;26-Jan-2019 15:00:00;+01:00;u3tjkk;68;0;0;0;0;600;0;0;0
863;26-Jan-2019 15:10:00;+01:00;u3tjkk;174;2;0;0;0;600;0;0;0
863;26-Jan-2019 15:20:00;+01:00;u3tjkk;108;0;0;0;0;600;0;0;0
863;26-Jan-2019 15:30:00;+01:00;u3tjkk;68;0;0;0;0;600;0;0;0
863;26-Jan-2019 15:40:00;+01:00;u3tjkk;877;3;17;0;0;583;0;0;0
863;26-Jan-2019 15:50:00;+01:00;u3tjkk;64;0;0;0;0;600;0;0;0
863;26-Jan-2019 16:00:00;+01:00;u3tjkk;67;0;0;0;0;600;0;0;0
863;26-Jan-2019 16:10:00;+01:00;u3tjkk;66;0;0;0;0;600;0;0;0
863;26-Jan-2019 16:20:00;+01:00;u3tjkk;640;1;0;0;0;600;0;0;0
863;26-Jan-2019 16:30:00;+01:00;u3tjks;9658;143;83;32;0;485;0;0;0
863;26-Jan-2019 16:40:00;+01:00;u3tjm6;13067;231;24;0;0;477;1;0;98
863;26-Jan-2019 16:50:00;+01:00;u3tjm6;24166;499;11;86;0;356;6;0;141
863;26-Jan-2019 17:00:00;+01:00;u3tjm3;716;0;0;0;0;581;0;0;0
863;26-Jan-2019 17:10:00;+01:00;u3tjm6;218;0;0;0;0;600;0;0;0
863;26-Jan-2019 17:20:00;+01:00;u3tjm6;154;0;0;0;0;600;0;0;0
863;26-Jan-2019 17:30:00;+01:00;u3tjm6;708;0;0;0;0;600;0;0;0
863;26-Jan-2019 17:40:00;+01:00;u3tjm6;8050;159;11;78;0;511;0;0;0
863;26-Jan-2019 17:50:00;+01:00;u3tjm6;33608;745;0;275;0;275;14;0;36
863;26-Jan-2019 18:00:00;+01:00;u3tjm3;19068;442;0;8;0;461;8;0;123
863;26-Jan-2019 18:10:00;+01:00;u3tjm6;34521;807;0;128;0;251;0;0;221
863;26-Jan-2019 18:20:00;+01:00;u3tjm6;16460;299;0;0;0;468;9;0;123
863;26-Jan-2019 18:30:00;+01:00;u3tjks;6951;101;56;18;0;509;1;0;16
863;26-Jan-2019 18:40:00;+01:00;u3tjkk;479;5;0;0;0;580;20;0;0
863;26-Jan-2019 18:50:00;+01:00;u3tjkk;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 19:00:00;+01:00;u3tjkk;72;0;0;0;0;600;0;0;0
863;26-Jan-2019 19:10:00;+01:00;u3tjkk;347;0;0;0;0;600;0;0;0
863;26-Jan-2019 19:20:00;+01:00;u3tjks;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 19:30:00;+01:00;u3tjks;788;0;18;0;0;582;0;0;0
863;26-Jan-2019 19:40:00;+01:00;u3tjkk;75;0;0;0;0;600;0;0;0
863;26-Jan-2019 19:50:00;+01:00;u3tjkk;72;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:00:00;+01:00;u3tjks;75;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:10:00;+01:00;u3tjks;89;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:20:00;+01:00;u3tjkk;73;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:30:00;+01:00;u3tjkk;70;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:40:00;+01:00;u3tjkk;70;0;0;0;0;600;0;0;0
863;26-Jan-2019 20:50:00;+01:00;u3tjkk;71;0;0;0;0;600;0;0;0
863;26-Jan-2019 21:00:00;+01:00;u3tjks;552;0;0;0;0;579;0;0;0
863;26-Jan-2019 21:10:00;+01:00;u3tjkk;120;0;0;0;0;600;0;0;0
863;26-Jan-2019 21:20:00;+01:00;u3tjkk;120;0;0;0;0;600;0;0;0
863;26-Jan-2019 21:30:00;+01:00;u3tjkk;121;0;0;0;0;600;0;0;0
863;26-Jan-2019 21:40:00;+01:00;u3tjkk;118;0;0;0;0;600;0;0;0
863;26-Jan-2019 21:50:00;+01:00;u3tjkk;4858;49;82;0;0;518;0;0;0
863;26-Jan-2019 22:00:00;+01:00;NA;122;0;0;0;0;600;0;0;0
863;26-Jan-2019 22:10:00;+01:00;NA;109;0;0;0;0;600;0;0;0
863;26-Jan-2019 22:20:00;+01:00;NA;109;0;0;0;0;600;0;0;0
863;26-Jan-2019 22:30:00;+01:00;NA;109;0;0;0;0;600;0;0;0
863;26-Jan-2019 22:40:00;+01:00;NA;109;0;0;0;0;600;0;0;0
863;26-Jan-2019 22:50:00;+01:00;NA;99;0;0;0;0;541;0;0;0
863;26-Jan-2019 23:50:00;+01:00;NA;480;0;0;0;0;344;0;0;0
863;27-Jan-2019 01:50:00;+01:00;NA;474;0;0;0;0;343;0;0;0
863;27-Jan-2019 02:00:00;+01:00;NA;27;0;0;0;0;271;0;0;0
863;27-Jan-2019 05:50:00;+01:00;u3tjks;2597;23;17;0;0;449;0;0;0
863;27-Jan-2019 06:00:00;+01:00;u3tjks;2734;48;17;0;0;508;75;0;0
863;27-Jan-2019 06:10:00;+01:00;u3tjks;7426;95;13;0;0;586;1;0;0
863;27-Jan-2019 06:20:00;+01:00;u3tjw1;5377;29;0;0;0;600;0;0;0
863;27-Jan-2019 06:30:00;+01:00;u3tjwp;10225;243;17;48;0;523;12;0;0
863;27-Jan-2019 06:40:00;+01:00;u3tjwp;93;0;0;0;0;600;0;0;0
863;27-Jan-2019 06:50:00;+01:00;u3tjwp;353;0;0;0;0;600;0;0;0
863;27-Jan-2019 07:00:00;+01:00;u3tjwp;2362;36;29;0;0;571;0;0;0
863;27-Jan-2019 07:10:00;+01:00;u3tjwp;88;0;0;0;0;600;0;0;0
863;27-Jan-2019 07:20:00;+01:00;u3tjwp;8372;196;29;7;0;545;19;0;0
863;27-Jan-2019 07:30:00;+01:00;u3tjwp;7776;105;14;23;0;563;0;0;0
863;27-Jan-2019 07:40:00;+01:00;u3tjwp;10699;228;0;0;0;600;0;0;0
863;27-Jan-2019 07:50:00;+01:00;u3tjwp;3990;88;0;0;0;598;2;0;0
863;27-Jan-2019 08:00:00;+01:00;u3tjwp;84;0;0;0;0;600;0;0;0
863;27-Jan-2019 08:10:00;+01:00;u3tjwp;5763;81;0;16;0;584;0;0;0
863;27-Jan-2019 08:20:00;+01:00;u3tjwp;9824;144;25;33;0;528;14;0;0
863;27-Jan-2019 08:30:00;+01:00;u3tjwp;2971;61;7;0;0;556;22;0;15
863;27-Jan-2019 08:40:00;+01:00;u3tjwp;905;5;16;0;0;584;0;0;0
863;27-Jan-2019 08:50:00;+01:00;u3tjwp;78;0;0;0;0;600;0;0;0
863;27-Jan-2019 09:00:00;+01:00;u3tjwp;79;0;0;0;0;600;0;0;0
863;27-Jan-2019 09:10:00;+01:00;u3tjwp;9491;223;18;51;0;500;4;0;27
863;27-Jan-2019 09:20:00;+01:00;u3tjwk;6071;49;0;0;0;600;0;0;0
863;27-Jan-2019 09:30:00;+01:00;u3tjss;3372;34;0;0;0;600;0;0;0
863;27-Jan-2019 09:40:00;+01:00;u3tjks;7381;132;0;0;0;600;0;0;0
863;27-Jan-2019 09:50:00;+01:00;u3tjks;5515;91;13;0;0;567;0;0;0
863;27-Jan-2019 10:00:00;+01:00;u3tjks;140;0;0;0;0;600;0;0;0
863;27-Jan-2019 10:10:00;+01:00;u3tjks;230;0;0;0;0;600;0;0;0
863;27-Jan-2019 10:20:00;+01:00;u3tjkk;130;0;0;0;0;600;0;0;0
863;27-Jan-2019 10:30:00;+01:00;u3tjks;1203;4;17;0;0;583;0;0;0
863;27-Jan-2019 10:40:00;+01:00;u3tjks;1261;13;17;0;0;572;11;0;0
863;27-Jan-2019 10:50:00;+01:00;u3tjks;143;0;0;0;0;600;0;0;0
863;27-Jan-2019 11:00:00;+01:00;u3tjkk;117;0;0;0;0;600;0;0;0
863;27-Jan-2019 11:10:00;+01:00;u3tjks;110;0;0;0;0;600;0;0;0
863;27-Jan-2019 11:20:00;+01:00;u3tjkk;112;0;0;0;0;600;0;0;0
863;27-Jan-2019 11:30:00;+01:00;u3tjks;2544;35;39;0;0;541;20;0;0
863;27-Jan-2019 11:40:00;+01:00;u3tjkk;125;0;0;0;0;600;0;0;0
863;27-Jan-2019 11:50:00;+01:00;u3tjkk;139;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:00:00;+01:00;u3tjkk;201;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:10:00;+01:00;u3tjkk;116;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:20:00;+01:00;u3tjkk;116;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:30:00;+01:00;u3tjkk;120;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:40:00;+01:00;u3tjkk;116;0;0;0;0;600;0;0;0
863;27-Jan-2019 12:50:00;+01:00;u3tjkk;400;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:00:00;+01:00;u3tjkk;579;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:10:00;+01:00;u3tjkk;114;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:20:00;+01:00;u3tjkk;112;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:30:00;+01:00;u3tjkk;107;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:40:00;+01:00;u3tjkk;114;0;0;0;0;600;0;0;0
863;27-Jan-2019 13:50:00;+01:00;u3tjkk;547;0;0;0;0;580;0;0;0
863;27-Jan-2019 14:00:00;+01:00;u3tjkk;80;0;0;0;0;600;0;0;0
863;27-Jan-2019 14:10:00;+01:00;u3tjkk;80;0;0;0;0;600;0;0;0
863;27-Jan-2019 14:20:00;+01:00;u3tjkk;78;0;0;0;0;600;0;0;0
863;27-Jan-2019 14:30:00;+01:00;u3tjkk;76;0;0;0;0;600;0;0;0
863;27-Jan-2019 14:40:00;+01:00;u3tjkk;78;0;0;0;0;600;0;0;0
863;27-Jan-2019 14:50:00;+01:00;u3tjkk;79;0;0;0;0;600;0;0;0
863;27-Jan-2019 15:00:00;+01:00;u3tjkk;39;0;0;0;0;232;0;0;0
863;27-Jan-2019 15:10:00;+01:00;u3tjkk;1907;10;18;0;0;143;0;0;0
863;27-Jan-2019 15:20:00;+01:00;u3tjkk;994;5;0;0;0;554;46;0;0
863;27-Jan-2019 15:30:00;+01:00;u3tjkk;129;0;0;0;0;600;0;0;0
863;27-Jan-2019 15:40:00;+01:00;u3tjkk;129;0;0;0;0;600;0;0;0
863;27-Jan-2019 15:50:00;+01:00;u3tjkk;721;2;16;0;0;584;0;0;0
863;27-Jan-2019 16:00:00;+01:00;u3tjkk;125;0;0;0;0;600;0;0;0
863;27-Jan-2019 16:10:00;+01:00;u3tjkk;130;0;0;0;0;600;0;0;0
863;27-Jan-2019 16:20:00;+01:00;u3tjks;6248;65;92;0;0;495;2;11;0
863;27-Jan-2019 16:30:00;+01:00;u3tjkk;141;0;0;0;0;600;0;0;0
863;27-Jan-2019 16:40:00;+01:00;u3tjkk;136;0;0;0;0;600;0;0;0
863;27-Jan-2019 16:50:00;+01:00;u3tjkk;125;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:00:00;+01:00;u3tjkk;125;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:10:00;+01:00;u3tjkk;128;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:20:00;+01:00;u3tjkk;128;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:30:00;+01:00;u3tjks;126;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:40:00;+01:00;u3tjkk;126;0;0;0;0;600;0;0;0
863;27-Jan-2019 17:50:00;+01:00;u3tjkk;123;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:00:00;+01:00;u3tjkk;130;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:10:00;+01:00;u3tjkk;123;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:20:00;+01:00;u3tjkk;126;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:30:00;+01:00;u3tjkk;129;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:40:00;+01:00;u3tjkk;123;0;0;0;0;600;0;0;0
863;27-Jan-2019 18:50:00;+01:00;u3tjkk;124;0;0;0;0;600;0;0;0
863;27-Jan-2019 19:00:00;+01:00;u3tjkk;125;0;0;0;0;600;0;0;0
863;27-Jan-2019 19:10:00;+01:00;u3tjkk;575;0;0;0;0;572;0;0;0
863;27-Jan-2019 19:20:00;+01:00;u3tjkk;79;0;0;0;0;600;0;0;0
863;27-Jan-2019 19:30:00;+01:00;u3tjkk;78;0;0;0;0;600;0;0;0
863;27-Jan-2019 19:40:00;+01:00;u3tjkk;534;1;18;0;0;582;0;0;0
863;27-Jan-2019 19:50:00;+01:00;u3tjkk;80;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:00:00;+01:00;u3tjkk;81;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:10:00;+01:00;u3tjkk;80;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:20:00;+01:00;u3tjkk;82;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:30:00;+01:00;u3tjkk;81;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:40:00;+01:00;u3tjkk;78;0;0;0;0;600;0;0;0
863;27-Jan-2019 20:50:00;+01:00;u3tjkk;81;0;0;0;0;600;0;0;0
863;27-Jan-2019 21:00:00;+01:00;u3tjkk;79;0;0;0;0;600;0;0;0
863;27-Jan-2019 21:10:00;+01:00;u3tjkk;79;0;0;0;0;600;0;0;0
863;27-Jan-2019 21:20:00;+01:00;u3tjkk;2585;13;61;0;0;539;0;0;0
863;27-Jan-2019 21:30:00;+01:00;NA;54;0;0;0;0;600;0;0;0
863;27-Jan-2019 21:40:00;+01:00;NA;53;0;0;0;0;600;0;0;0
863;27-Jan-2019 21:50:00;+01:00;NA;53;0;0;0;0;600;0;0;0
863;27-Jan-2019 22:00:00;+01:00;NA;54;0;0;0;0;600;0;0;0
863;27-Jan-2019 22:10:00;+01:00;NA;54;0;0;0;0;600;0;0;0
863;27-Jan-2019 22:20:00;+01:00;NA;31;0;0;0;0;295;0;0;0
863;27-Jan-2019 23:10:00;+01:00;NA;477;0;0;0;0;294;0;0;0
863;28-Jan-2019 01:00:00;+01:00;NA;461;0;0;0;0;148;0;0;0
863;28-Jan-2019 01:10:00;+01:00;NA;46;0;0;0;0;466;0;0;0
863;28-Jan-2019 05:10:00;+01:00;NA;462;0;0;0;0;174;0;0;0
863;28-Jan-2019 05:20:00;+01:00;NA;46;0;0;0;0;439;0;0;0
863;28-Jan-2019 05:40:00;+01:00;NA;0;15;2;0;0;1;0;0;0
863;28-Jan-2019 05:50:00;+01:00;u3tjks;10119;209;52;25;0;523;0;0;0
863;28-Jan-2019 06:00:00;+01:00;u3tjs9;7001;28;0;0;0;600;0;0;0
863;28-Jan-2019 06:10:00;+01:00;u3tnh0;5745;2;0;0;0;600;0;0;0
863;28-Jan-2019 06:20:00;+01:00;u3tn9e;6069;18;0;0;0;600;0;0;0
863;28-Jan-2019 06:30:00;+01:00;u3tn6p;2232;6;0;0;0;600;0;0;0
863;28-Jan-2019 06:40:00;+01:00;u3tn6q;1648;0;0;0;0;600;0;0;0
863;28-Jan-2019 06:50:00;+01:00;u3tn7c;5070;2;0;0;0;600;0;0;0
863;28-Jan-2019 07:00:00;+01:00;u3tju7;3754;4;0;0;0;600;0;0;0
863;28-Jan-2019 07:10:00;+01:00;u3tjv5;5652;25;17;0;0;583;0;0;0
863;28-Jan-2019 07:20:00;+01:00;u3tjwp;3469;81;34;25;0;525;16;0;0
863;28-Jan-2019 07:30:00;+01:00;u3tjwp;85;0;0;0;0;600;0;0;0
863;28-Jan-2019 07:40:00;+01:00;u3tjwp;80;0;0;0;0;600;0;0;0
863;28-Jan-2019 07:50:00;+01:00;u3tjwp;271;4;0;0;0;600;0;0;0
863;28-Jan-2019 08:00:00;+01:00;u3tjwp;77;0;0;0;0;600;0;0;0
863;28-Jan-2019 08:10:00;+01:00;u3tjwp;81;0;0;0;0;600;0;0;0
863;28-Jan-2019 08:20:00;+01:00;u3tjwp;83;0;0;0;0;600;0;0;0
863;28-Jan-2019 08:30:00;+01:00;u3tjwp;82;0;0;0;0;600;0;0;0
863;28-Jan-2019 08:40:00;+01:00;u3tjwp;5583;162;18;55;0;527;0;0;0
863;28-Jan-2019 08:50:00;+01:00;u3tjwp;23547;615;45;282;0;256;0;0;17
863;28-Jan-2019 09:00:00;+01:00;u3tjwp;362;0;0;0;0;600;0;0;0
863;28-Jan-2019 09:10:00;+01:00;u3tjwp;521;0;0;0;0;600;0;0;0
863;28-Jan-2019 09:20:00;+01:00;u3tjwp;784;0;0;0;0;600;0;0;0
863;28-Jan-2019 09:30:00;+01:00;u3tjwp;6289;116;16;0;0;525;18;0;41
863;28-Jan-2019 09:40:00;+01:00;u3tjwn;18019;356;14;122;0;422;18;0;24
863;28-Jan-2019 09:50:00;+01:00;u3tjwn;681;0;0;0;0;580;0;0;0
863;28-Jan-2019 10:00:00;+01:00;u3tjwn;582;0;0;0;0;600;0;0;0
863;28-Jan-2019 10:10:00;+01:00;u3tjwn;22924;488;75;190;0;335;0;0;0
863;28-Jan-2019 10:20:00;+01:00;u3tjwp;12301;236;81;20;0;499;0;0;0
863;28-Jan-2019 10:30:00;+01:00;u3tjwp;13242;301;64;48;0;445;33;0;10
863;28-Jan-2019 10:40:00;+01:00;u3tjwp;2690;34;37;0;0;551;12;0;0
863;28-Jan-2019 10:50:00;+01:00;u3tjwp;3334;73;0;0;0;600;0;0;0
863;28-Jan-2019 11:00:00;+01:00;u3tjwp;8027;202;56;0;0;544;0;0;0
863;28-Jan-2019 11:10:00;+01:00;NA;1403;20;2;0;0;49;11;0;0
863;28-Jan-2019 11:20:00;+01:00;u3tjwp;21558;513;158;125;0;288;29;0;0
863;28-Jan-2019 11:30:00;+01:00;u3tjwr;24644;512;51;183;0;279;3;9;53
863;28-Jan-2019 11:40:00;+01:00;u3tjwr;356;5;0;0;0;600;0;0;0
863;28-Jan-2019 11:50:00;+01:00;u3tjwr;253;0;0;0;0;600;0;0;0
863;28-Jan-2019 12:00:00;+01:00;u3tjwr;41333;859;8;105;0;128;33;0;326
863;28-Jan-2019 12:10:00;+01:00;u3tjwp;5315;73;30;28;0;496;37;0;9
863;28-Jan-2019 12:20:00;+01:00;u3tjwp;5772;139;31;43;0;526;0;0;0
863;28-Jan-2019 12:30:00;+01:00;u3tjwp;7802;95;0;26;0;574;0;0;0
863;28-Jan-2019 12:40:00;+01:00;u3tjqx;13629;285;29;32;0;479;20;0;40
863;28-Jan-2019 12:50:00;+01:00;u3tjqx;4448;93;31;0;0;556;13;0;0
863;28-Jan-2019 13:00:00;+01:00;u3tjqx;27489;596;18;178;0;249;67;0;88
863;28-Jan-2019 13:10:00;+01:00;u3tjqx;4447;65;64;42;0;494;0;0;0
863;28-Jan-2019 13:20:00;+01:00;NA;77;0;0;0;0;600;0;0;0
863;28-Jan-2019 13:30:00;+01:00;NA;426;0;0;0;0;600;0;0;0
863;28-Jan-2019 13:40:00;+01:00;NA;99;0;0;0;0;600;0;0;0
863;28-Jan-2019 13:50:00;+01:00;NA;400;0;0;0;0;600;0;0;0
863;28-Jan-2019 14:00:00;+01:00;u3tjqx;6241;133;25;0;0;498;30;0;47
863;28-Jan-2019 14:10:00;+01:00;u3tjqx;14987;268;0;57;0;480;7;0;56
863;28-Jan-2019 14:20:00;+01:00;u3tjwp;18837;394;20;118;0;405;0;0;57
863;28-Jan-2019 14:30:00;+01:00;u3tjwr;30026;687;0;208;0;306;2;0;84
863;28-Jan-2019 14:40:00;+01:00;u3tjwp;23513;539;21;170;0;320;9;0;80
863;28-Jan-2019 14:50:00;+01:00;u3tjwp;253;2;0;0;0;580;20;0;0
863;28-Jan-2019 15:00:00;+01:00;u3tjwp;295;1;0;0;0;600;0;0;0
863;28-Jan-2019 15:10:00;+01:00;u3tjwp;68;0;0;0;0;600;0;0;0
863;28-Jan-2019 15:20:00;+01:00;u3tjwp;73;0;0;0;0;600;0;0;0
863;28-Jan-2019 15:30:00;+01:00;u3tjwp;850;0;0;0;0;580;0;0;0
863;28-Jan-2019 15:40:00;+01:00;u3tjwp;521;0;0;0;0;600;0;0;0
863;28-Jan-2019 15:50:00;+01:00;u3tjwp;3870;62;24;0;0;547;3;0;26
863;28-Jan-2019 16:00:00;+01:00;u3tjwp;623;11;0;0;0;579;21;0;0
863;28-Jan-2019 16:10:00;+01:00;u3tjwp;495;2;0;0;0;600;0;0;0
863;28-Jan-2019 16:20:00;+01:00;u3tjwp;71;0;0;0;0;600;0;0;0
863;28-Jan-2019 16:30:00;+01:00;u3tjwp;67;0;0;0;0;600;0;0;0
863;28-Jan-2019 16:40:00;+01:00;u3tjwp;68;0;0;0;0;600;0;0;0
863;28-Jan-2019 16:50:00;+01:00;u3tjwp;68;0;0;0;0;600;0;0;0
863;28-Jan-2019 17:00:00;+01:00;u3tjwp;67;0;0;0;0;600;0;0;0
863;28-Jan-2019 17:10:00;+01:00;u3tjwp;68;0;0;0;0;600;0;0;0
863;28-Jan-2019 17:20:00;+01:00;u3tjwp;212;2;0;0;0;600;0;0;0
863;28-Jan-2019 17:30:00;+01:00;u3tjwp;2406;11;32;0;0;568;0;0;0
863;28-Jan-2019 17:40:00;+01:00;u3tjwp;473;1;0;0;0;600;0;0;0
863;28-Jan-2019 17:50:00;+01:00;u3tjwp;70;0;0;0;0;600;0;0;0
863;28-Jan-2019 18:00:00;+01:00;u3tjwp;237;0;0;0;0;600;0;0;0
863;28-Jan-2019 18:10:00;+01:00;u3tjwp;67;0;0;0;0;600;0;0;0
863;28-Jan-2019 18:20:00;+01:00;u3tjwp;67;0;0;0;0;600;0;0;0
863;28-Jan-2019 18:30:00;+01:00;u3tjwp;66;0;0;0;0;600;0;0;0
863;28-Jan-2019 18:40:00;+01:00;u3tjwp;475;1;0;0;0;600;0;0;0
863;28-Jan-2019 18:50:00;+01:00;u3tjwp;76;0;0;0;0;600;0;0;0
863;28-Jan-2019 19:00:00;+01:00;u3tjwp;9589;187;18;60;0;508;3;0;11
863;28-Jan-2019 19:10:00;+01:00;u3tjsu;6235;35;0;0;0;600;0;0;0
863;28-Jan-2019 19:20:00;+01:00;u3tjks;8217;148;15;0;0;585;0;0;0
863;28-Jan-2019 19:30:00;+01:00;u3tjks;9428;189;114;0;0;455;14;0;0
863;28-Jan-2019 19:40:00;+01:00;u3tjks;1527;2;30;0;0;566;0;0;0
863;28-Jan-2019 19:50:00;+01:00;u3tjkk;635;7;16;0;0;573;11;0;0
863;28-Jan-2019 20:00:00;+01:00;u3tjkk;92;0;0;0;0;600;0;0;0
863;28-Jan-2019 20:10:00;+01:00;u3tjkk;86;0;0;0;0;600;0;0;0
863;28-Jan-2019 20:20:00;+01:00;u3tjkk;95;0;0;0;0;580;20;0;0
863;28-Jan-2019 20:30:00;+01:00;u3tjkk;87;0;0;0;0;600;0;0;0
863;28-Jan-2019 20:40:00;+01:00;u3tjkk;4600;110;62;24;0;503;11;0;0
863;28-Jan-2019 20:50:00;+01:00;u3tjks;483;2;0;0;0;600;0;0;0
863;28-Jan-2019 21:00:00;+01:00;u3tjkk;1096;18;34;0;0;548;18;0;0
863;28-Jan-2019 21:10:00;+01:00;NA;52;0;0;0;0;600;0;0;0
863;28-Jan-2019 21:20:00;+01:00;NA;51;0;0;0;0;600;0;0;0
863;28-Jan-2019 21:30:00;+01:00;NA;50;0;0;0;0;600;0;0;0
863;28-Jan-2019 21:40:00;+01:00;NA;50;0;0;0;0;600;0;0;0
863;28-Jan-2019 21:50:00;+01:00;NA;50;0;0;0;0;600;0;0;0
863;28-Jan-2019 22:00:00;+01:00;NA;27;0;0;0;0;318;0;0;0
863;28-Jan-2019 23:00:00;+01:00;NA;470;0;0;0;0;298;0;0;0
863;28-Jan-2019 23:10:00;+01:00;NA;10;0;0;0;0;46;0;0;0
863;29-Jan-2019 00:50:00;+01:00;NA;460;0;0;0;0;144;0;0;0
